"","Fitted","Actual","Date"
"340",2.16367821805547,2.401,"1781-01-01"
"341",3.92273365415265,2.267,"1781-02-01"
"342",4.71777209305234,4.772,"1781-03-01"
"343",9.04730199172055,6.923,"1781-04-01"
"344",11.5539965728088,11.102,"1781-05-01"
"345",13.626688838143,11.678,"1781-06-01"
"346",14.110047906099,14.285,"1781-07-01"
"347",13.9184721898014,14.141,"1781-08-01"
"348",11.8652075946774,10.304,"1781-09-01"
"349",7.91689665878769,8.547,"1781-10-01"
"350",5.88707854575534,7.523,"1781-11-01"
"351",3.46122450684684,3.288,"1781-12-01"
"352",2.21156884974376,0.341,"1782-01-01"
"353",2.99846840925,0.639,"1782-02-01"
"354",3.9660564650191,2.565,"1782-03-01"
"355",7.99916968326248,8.618,"1782-04-01"
"356",11.8168186424096,10.99,"1782-05-01"
"357",13.2875199261047,13.801,"1782-06-01"
"358",14.5950347412049,13.925,"1782-07-01"
"359",13.6518360415771,15.683,"1782-08-01"
"360",12.1494513040283,12.398,"1782-09-01"
"361",8.51184507295617,8.978,"1782-10-01"
"362",6.01303542630528,4.956,"1782-11-01"
"363",2.5358147892356,1.921,"1782-12-01"
"364",1.55041619776043,-1.431,"1783-01-01"
"365",2.18747969253557,5.294,"1783-02-01"
"366",5.27450966070136,4.799,"1783-03-01"
"367",8.6967401391923,8.574,"1783-04-01"
"368",11.7571267818543,11.819,"1783-05-01"
"369",13.5724003269054,14.34,"1783-06-01"
"370",14.7456352497108,13.069,"1783-07-01"
"371",13.4653936339889,13.971,"1783-08-01"
"372",11.5786852528125,9.958,"1783-09-01"
"373",7.67387300457354,7.357,"1783-10-01"
"374",5.32066603709756,2.196,"1783-11-01"
"375",1.46541873943559,2.224,"1783-12-01"
"376",1.3516670219954,2.596,"1784-01-01"
"377",3.45371363927154,0.989,"1784-02-01"
"378",3.74730637589383,3.919,"1784-03-01"
"379",8.22280830992143,8.142,"1784-04-01"
"380",11.4185310547246,10.013,"1784-05-01"
"381",12.8069033722628,12.803,"1784-06-01"
"382",13.946371246522,14.947,"1784-07-01"
"383",13.860960822864,15.861,"1784-08-01"
"384",11.9331323346221,10.266,"1784-09-01"
"385",7.60703857403144,6.836,"1784-10-01"
"386",4.88756226939392,4.557,"1784-11-01"
"387",2.13622813967585,3.415,"1784-12-01"
"388",1.7026088001774,0.865,"1785-01-01"
"389",2.72116488360777,1.045,"1785-02-01"
"390",3.67075636334044,2.289,"1785-03-01"
"391",7.58165898423707,6.379,"1785-04-01"
"392",10.6504171695286,9.853,"1785-05-01"
"393",12.5961084525527,13.744,"1785-06-01"
"394",14.1376671310283,14.468,"1785-07-01"
"395",13.6473498812565,14.466,"1785-08-01"
"396",11.2639073667762,10.497,"1785-09-01"
"397",7.48692072942208,7.351,"1785-10-01"
"398",4.89280983668611,5.526,"1785-11-01"
"399",2.3651441727795,1.873,"1785-12-01"
"400",1.04621921886673,0.763,"1786-01-01"
"401",2.48218995599994,2.657,"1786-02-01"
"402",4.0211520271441,5.648,"1786-03-01"
"403",8.55850473776216,9.318,"1786-04-01"
"404",11.5813490037915,11.583,"1786-05-01"
"405",13.2656286996772,13.035,"1786-06-01"
"406",14.010539906938,15.294,"1786-07-01"
"407",14.0255458586094,14.455,"1786-08-01"
"408",11.3233231497688,12.158,"1786-09-01"
"409",8.11765492214557,7.712,"1786-10-01"
"410",5.15922721502583,5.741,"1786-11-01"
"411",2.5366559387385,0.734,"1786-12-01"
"412",0.79050733766312,2.845,"1787-01-01"
"413",3.27287789368499,2.563,"1787-02-01"
"414",4.19180527517812,4.698,"1787-03-01"
"415",8.4012114949544,7.772,"1787-04-01"
"416",11.1744085144017,11.403,"1787-05-01"
"417",13.2677585920818,14.369,"1787-06-01"
"418",14.5570919577389,13.451,"1787-07-01"
"419",13.5177843123479,13.555,"1787-08-01"
"420",11.095137566614,10.357,"1787-09-01"
"421",7.52547646673686,7.772,"1787-10-01"
"422",5.18047729147237,5.801,"1787-11-01"
"423",2.46821315003823,1.796,"1787-12-01"
"424",1.1993238483654,0.735,"1788-01-01"
"425",2.55645290649627,3.581,"1788-02-01"
"426",4.50969128160217,5.336,"1788-03-01"
"427",8.57392798600565,8.714,"1788-04-01"
"428",11.4908782512104,10.428,"1788-05-01"
"429",13.007469730536,13.808,"1788-06-01"
"430",14.3346717646191,16.468,"1788-07-01"
"431",14.5040459801596,13.885,"1788-08-01"
"432",11.2343938473097,11.699,"1788-09-01"
"433",8.04587437455965,9.349,"1788-10-01"
"434",5.81839829542315,6.111,"1788-11-01"
"435",2.66591141726455,1.252,"1788-12-01"
