datetime,carbon,temp
1924-06-15,305.61748902333727,13.342
1924-07-15,305.6417681933981,14.304
1924-08-15,305.6644941006101,13.654000000000002
1924-09-15,305.6855030466195,11.957
1924-10-15,305.7047544301022,9.203
1924-11-15,305.722180755909,6.4
1924-12-15,305.73770256276424,3.485
1925-01-15,305.75154632226025,2.2680000000000002
1925-02-15,305.7642285726317,2.701
1925-03-15,305.7760719052223,5.126
1925-04-15,305.7872336805692,8.442
1925-05-15,305.7978638715639,11.039
1925-06-15,305.808020496341,13.089
1925-07-15,305.8179481120786,14.066
1925-08-15,305.82770705088467,13.769
1925-09-15,305.83718549831684,11.979
1925-10-15,305.846530944566,9.196
1925-11-15,305.8558197336622,6.34
1925-12-15,305.86506825290195,4.398
1926-01-15,305.87469738152174,3.4530000000000003
1926-02-15,305.88549792396145,3.717
1926-03-15,305.89789059036974,5.831
1926-04-15,305.9119698870343,8.193
1926-05-15,305.92774536734333,10.931
1926-06-15,305.94501237715656,13.285
1926-07-15,305.96332174171135,14.168
1926-08-15,305.98239311384077,13.877
1926-09-15,306.00212291264313,12.075
1926-10-15,306.022233291628,9.55
1926-11-15,306.042351751468,6.3
1926-12-15,306.0620555204247,3.366
1927-01-15,306.08119157948875,2.372
1927-02-15,306.0998848924964,3.039
1927-03-15,306.11812853367087,4.668
1927-04-15,306.1358080374026,8.035
1927-05-15,306.15283524191057,11.104
1927-06-15,306.16907658063053,13.271999999999998
1927-07-15,306.1844352064691,14.323
1927-08-15,306.1988676528195,13.698
1927-09-15,306.21239052110286,12.254
1927-10-15,306.2251049970471,9.887
1927-11-15,306.2371132030812,6.346
1927-12-15,306.2485139309863,3.267
1928-01-15,306.25962079279833,3.0460000000000003
1928-02-15,306.27093062567627,3.333
1928-03-15,306.2827386612737,4.959
1928-04-15,306.29516130744065,8.244
1928-05-15,306.3082613712028,11.169
1928-06-15,306.32198096804314,13.113
1928-07-15,306.3359023175539,14.31
1928-08-15,306.34994260777665,13.687
1928-09-15,306.3643529588012,12.03
1928-10-15,306.3790409859985,9.486
1928-11-15,306.3938961960581,6.336
1928-12-15,306.40879775810356,3.873
1929-01-15,306.4235507623594,2.0540000000000003
1929-02-15,306.43790812777274,2.1719999999999997
1929-03-15,306.4517116520136,5.099
1929-04-15,306.4648837068328,8.094
1929-05-15,306.47738159111776,10.915
1929-06-15,306.4892219875548,12.927999999999999
1929-07-15,306.5005641999585,13.957
1929-08-15,306.51146536516137,13.68
1929-09-15,306.5218807394266,11.807
1929-10-15,306.5319018692956,9.46
1929-11-15,306.5416430231393,6.1720000000000015
1929-12-15,306.55123534445056,2.571
1930-01-15,306.5608374975345,2.401
1930-02-15,306.57062159698916,3.152
1930-03-15,306.58072742233634,5.483
1930-04-15,306.5912650741805,8.181999999999999
1930-05-15,306.6023295736702,11.105
1930-06-15,306.6139930402738,13.347
1930-07-15,306.6266248921222,14.465
1930-08-15,306.6402246997444,13.927999999999999
1930-09-15,306.6544300981203,11.874
1930-10-15,306.669209202391,9.261
1930-11-15,306.68445527799247,6.574
1930-12-15,306.70001021627877,3.831
1931-01-15,306.71602357120173,2.761
1931-02-15,306.73293760108004,2.708
1931-03-15,306.75095371282976,5.22
1931-04-15,306.770064116648,8.163
1931-05-15,306.7902258214083,11.02
1931-06-15,306.81126741355314,13.573
1931-07-15,306.83305533987084,14.576
1931-08-15,306.8553876353851,14.12
1931-09-15,306.87800399072785,12.283
1931-10-15,306.90074952817065,9.937
1931-11-15,306.9233914443289,6.2429999999999986
1931-12-15,306.94564784541296,4.027
1932-01-15,306.9675991499603,3.604
1932-02-15,306.9896828045105,2.989
1932-03-15,307.01210194046433,4.94
1932-04-15,307.0348605686049,8.769
1932-05-15,307.0579570315199,11.239
1932-06-15,307.08128035788775,13.383
1932-07-15,307.10448003338377,14.372
1932-08-15,307.1275251149233,13.74
1932-09-15,307.15070815209594,12.31
1932-10-15,307.1741289716281,9.682
1932-11-15,307.197892049699,5.908
1932-12-15,307.2221076934745,3.5269999999999997
1933-01-15,307.246974449308,2.169
1933-02-15,307.27274944312927,2.657
1933-03-15,307.29958199954046,4.869
1933-04-15,307.32752324023977,8.125
1933-05-15,307.35657884388377,11.047
1933-06-15,307.3866807793147,13.11
1933-07-15,307.41782177930594,14.236
1933-08-15,307.44984245822855,13.76
1933-09-15,307.4824363044064,11.854
1933-10-15,307.5153856101082,9.238
1933-11-15,307.54839884249424,5.89
1933-12-15,307.58113110676436,3.104
1934-01-15,307.6134348453865,2.476
1934-02-15,307.64539489366405,3.699
1934-03-15,307.6770260561464,4.8180000000000005
1934-04-15,307.7082916599774,8.016
1934-05-15,307.73920551425,11.478
1934-06-15,307.769777283669,13.402
1934-07-15,307.80001543658443,14.343
1934-08-15,307.83006806492983,13.778
1934-09-15,307.86022660298335,11.727
1934-10-15,307.8908123959679,9.421
1934-11-15,307.9221895725615,6.397
1934-12-15,307.95476582801086,3.985
1935-01-15,307.989071630972,2.1750000000000003
1935-02-15,308.0256908924164,4.125
1935-03-15,308.06504513044854,5.399
1935-04-15,308.1074051957818,7.770999999999999
1935-05-15,308.1529559551343,10.905999999999999
1935-06-15,308.2017616358112,13.325999999999999
1935-07-15,308.25382385332375,14.331
1935-08-15,308.30905024769606,13.775
