"","Fitted","Actual","Date"
"1114",282.135552883744,282.134532435669,"1842-10-15"
"1115",283.140973685099,283.139899079379,"1842-11-15"
"1116",283.778687254784,283.777549988827,"1842-12-15"
"1117",284.239192982267,284.237988821335,"1843-01-15"
"1118",284.621964806241,284.620685516471,"1843-02-15"
"1119",284.963388573355,284.962029668209,"1843-03-15"
"1120",285.203316812911,285.201870294569,"1843-04-15"
"1121",285.146804301011,285.145265461739,"1843-05-15"
"1122",284.41413185774,284.41249293105,"1843-06-15"
"1123",282.774244802555,282.772525782559,"1843-07-15"
"1124",281.171276267138,281.169546360007,"1843-08-15"
"1125",281.13097462856,281.129271152323,"1843-09-15"
"1126",282.167080800915,282.165470952688,"1843-10-15"
"1127",283.170690162197,283.169213142491,"1843-11-15"
